STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
25,005,645103,3,884,+41.751781,-071.217004
25,005,646101,1,1140,+41.675805,-071.087576
25,005,646101,2,2674,+41.649352,-071.070315
25,005,646101,3,1320,+41.653779,-071.099820
25,005,646101,4,2703,+41.644920,-071.116660
25,005,646103,1,2428,+41.611637,-071.057487
25,005,646103,2,2064,+41.615858,-071.109471
25,005,646103,3,1337,+41.591046,-071.098600
25,005,646104,1,816,+41.547459,-071.047100
25,005,646104,2,667,+41.531496,-071.112069
25,005,646104,3,1190,+41.542861,-071.077903
25,005,650101,1,1772,+41.736044,-070.946846
25,005,650101,2,1636,+41.719397,-070.938978
25,005,650101,3,2131,+41.697256,-070.933393
25,005,650102,1,1422,+41.701864,-070.939325
25,005,650102,2,2055,+41.714899,-070.944844
25,005,650102,3,1643,+41.707970,-070.948135
25,005,650201,1,1116,+41.687592,-070.930260
25,005,650201,2,1167,+41.685975,-070.943446
25,005,650201,3,886,+41.677833,-070.955820
25,005,650202,1,2187,+41.676290,-070.934080
25,005,650300,1,679,+41.685371,-070.924230
25,005,650300,2,893,+41.679964,-070.922599
25,005,650300,3,1124,+41.676454,-070.922277
25,005,650300,4,765,+41.681763,-070.926278
25,005,650400,1,1137,+41.670477,-070.922664
25,005,650400,2,1419,+41.671596,-070.927823
25,005,650400,3,1028,+41.667262,-070.925041
25,005,650400,4,697,+41.668549,-070.925732
25,005,650500,1,665,+41.672014,-070.932937
25,005,650500,2,1265,+41.669211,-070.933870
25,005,650500,3,1475,+41.667481,-070.930845
25,005,650600,1,1600,+41.663894,-070.923062
25,005,650600,2,800,+41.663312,-070.928629
25,005,650600,3,773,+41.665401,-070.927727
25,005,650700,1,1250,+41.660255,-070.925013
25,005,650700,2,1784,+41.659813,-070.927740
25,005,650800,1,931,+41.664598,-070.932797
25,005,650800,2,836,+41.662017,-070.931936
25,005,650800,3,1046,+41.658978,-070.930939
25,005,650800,4,998,+41.655285,-070.934324
25,005,650900,1,855,+41.658366,-070.938745
25,005,650900,2,1430,+41.654746,-070.939315
25,005,650900,3,855,+41.657943,-070.944122
25,005,651001,1,902,+41.655108,-070.948637
25,005,651001,2,2122,+41.648124,-070.962897
25,005,651002,1,1963,+41.639382,-070.954230
25,005,651002,2,1903,+41.647788,-070.947966
25,005,651100,1,1199,+41.651119,-070.930588
25,005,651100,2,1398,+41.651028,-070.933620
25,005,651100,3,1009,+41.649999,-070.937029
25,005,651100,4,916,+41.649092,-070.939748
25,005,651200,1,849,+41.657054,-070.924815
25,005,651200,2,1610,+41.653540,-070.926980
25,005,651300,1,1152,+41.645965,-070.929563
25,005,651300,2,1034,+41.640885,-070.929704
25,005,651400,1,1153,+41.646932,-070.934324
25,005,651400,2,799,+41.644195,-070.934319
25,005,651400,3,712,+41.641852,-070.933623
25,005,651400,4,703,+41.639688,-070.933708
25,005,651500,1,1018,+41.644587,-070.938483
25,005,651500,2,1077,+41.638798,-070.944966
25,005,651500,3,1185,+41.639948,-070.938427
25,005,651600,1,796,+41.636307,-070.939845
25,005,651600,2,986,+41.633067,-070.939233
25,005,651600,3,1001,+41.631739,-070.945062
25,005,651600,4,1153,+41.635023,-070.945183
25,005,651700,1,1007,+41.636500,-070.934482
25,005,651700,2,1194,+41.633387,-070.933689
25,005,651800,1,1321,+41.637042,-070.926830
25,005,651800,2,744,+41.632680,-070.925277
25,005,651900,1,743,+41.624269,-070.922904
25,005,651900,2,1424,+41.627816,-070.924325
25,005,652000,1,738,+41.630039,-070.928217
25,005,652000,2,950,+41.626154,-070.927753
25,005,652000,3,1180,+41.622973,-070.927087
25,005,652100,1,711,+41.630615,-070.935652
25,005,652100,2,800,+41.627189,-070.933105
25,005,652100,3,1253,+41.624352,-070.932225
25,005,652200,1,1056,+41.628880,-070.943315
25,005,652200,2,1037,+41.625837,-070.941488
25,005,652200,3,824,+41.624784,-070.948883
25,005,652300,1,1037,+41.620503,-070.933790
25,005,652300,2,1079,+41.616974,-070.938209
25,005,652300,3,814,+41.620429,-070.939725
25,005,652400,1,1388,+41.620501,-070.930270
25,005,652400,2,1357,+41.615005,-070.932182
25,005,652500,1,1511,+41.619744,-070.925504
25,005,652500,2,1500,+41.616960,-070.924435
25,005,652600,1,1406,+41.615153,-070.918829
25,005,652600,2,1803,+41.619540,-070.921751
25,005,652700,1,881,+41.615575,-070.914408
25,005,652700,2,1049,+41.613383,-070.913700
25,005,652700,3,1182,+41.610460,-070.912773
25,005,652700,4,815,+41.612492,-070.916755
25,005,652800,1,1133,+41.601060,-070.906971
25,005,652800,2,1198,+41.604523,-070.912548
25,005,652800,3,984,+41.608191,-070.908866
25,005,653101,1,1146,+41.642890,-070.971563
25,005,653101,2,1473,+41.629701,-070.972678
25,005,653101,3,3064,+41.642292,-071.023705
25,005,653101,4,1448,+41.644415,-070.996466
25,005,653102,1,2116,+41.674924,-071.042597
25,005,653102,2,1406,+41.668363,-070.997174
25,005,653102,3,1728,+41.700821,-071.000417
25,005,653203,1,1315,+41.612826,-070.941208
25,005,653203,2,1435,+41.616779,-070.955341
25,005,653203,3,1503,+41.607643,-070.944886
25,005,653203,4,843,+41.628522,-070.960180
25,005,653204,1,1138,+41.608662,-070.990527
25,005,653204,2,2235,+41.609951,-070.970554
25,005,653301,1,1383,+41.592879,-070.966103
25,005,653301,2,1358,+41.599351,-070.935362
25,005,653301,3,1068,+41.600343,-070.948118
25,005,653301,4,1368,+41.589019,-070.939943
25,005,653304,1,1045,+41.563616,-071.020138
25,005,653304,2,2236,+41.566257,-070.970179
25,005,654100,1,1833,+41.717783,-070.922657
25,005,654100,2,2873,+41.731727,-070.904448
25,005,654100,3,2501,+41.688525,-070.888575
25,005,654200,1,926,+41.694019,-070.923459
25,005,654200,2,1166,+41.686235,-070.909508
25,005,654200,3,1260,+41.675512,-070.911438
25,005,655100,1,2288,+41.656566,-070.879044
25,005,655100,2,1979,+41.640527,-070.862369
25,005,655200,1,1221,+41.659700,-070.904356
25,005,655200,2,1144,+41.646290,-070.907177
25,005,655200,3,706,+41.655828,-070.910689
25,005,655200,4,756,+41.650550,-070.907667
25,005,655200,5,661,+41.661019,-070.909952
25,005,655300,1,1439,+41.643665,-070.894282
25,005,655300,2,876,+41.638130,-070.904697
25,005,655300,3,1026,+41.638543,-070.900049
25,005,655400,1,1336,+41.630704,-070.898183
25,005,655400,2,882,+41.620495,-070.864865
25,005,655400,3,726,+41.632478,-070.879159
25,005,655400,4,884,+41.598935,-070.846576
25,005,985500,1,2854,+41.616815,-071.012056
25,005,985500,2,1621,+41.630694,-071.000184
25,005,985600,1,1777,+42.075369,-071.113551
25,005,985600,2,1357,+42.082796,-071.090006
25,005,985600,3,2599,+42.064410,-071.080486
25,005,990000,0,0,+41.519674,-070.938345
25,007,200100,1,944,+41.466105,-070.607713
25,007,200100,2,1651,+41.456526,-070.609163
25,007,200100,3,672,+41.444582,-070.602858
25,007,200100,4,1117,+41.445522,-070.611633
25,007,200100,5,431,+41.446244,-070.634121
25,007,200200,1,723,+41.462946,-070.572149
25,007,200200,2,483,+41.453863,-070.559044
25,007,200200,3,2098,+41.431588,-070.586862
25,007,200200,4,907,+41.453367,-070.569379
25,007,200200,5,1130,+41.447436,-070.578495
25,007,200300,1,253,+41.374138,-070.472954
25,007,200300,2,607,+41.378641,-070.514619
25,007,200300,3,1794,+41.381452,-070.537185
25,007,200300,4,2514,+41.399415,-070.555625
25,007,200400,1,1038,+41.433338,-070.665874
25,007,200400,2,2517,+41.399146,-070.648298
25,007,200400,3,587,+41.353303,-070.709455
25,007,200400,4,625,+41.370308,-070.729803
25,007,200400,5,439,+41.340053,-070.809217
25,007,200400,6,70,+41.455455,-070.837799
25,007,990000,0,0,+41.470384,-070.847473
25,009,201100,1,906,+42.424474,-070.919886
25,009,201100,2,1243,+42.423674,-070.930683
25,009,201100,3,1185,+42.431626,-070.927243
25,009,202101,1,786,+42.476257,-070.906307
25,009,202101,2,714,+42.471776,-070.914842
25,009,202101,3,755,+42.470148,-070.919939
25,009,202103,1,1735,+42.480506,-070.924584
25,009,202104,1,1027,+42.477380,-070.915324
25,009,202104,2,853,+42.473138,-070.923460
25,009,202104,3,732,+42.473607,-070.919492
25,009,202104,4,535,+42.483813,-070.903289
25,009,202104,5,1794,+42.482135,-070.909928
25,009,202200,1,889,+42.479455,-070.891391
25,009,202200,2,1582,+42.467700,-070.908290
25,009,202200,3,1026,+42.470505,-070.905374
25,009,202200,4,793,+42.472058,-070.898929
25,009,202200,5,845,+42.475892,-070.886715
25,009,202200,6,1053,+42.466967,-070.894253
25,009,203100,1,1153,+42.493766,-070.877301
25,009,203100,2,967,+42.489966,-070.873693
25,009,203100,3,613,+42.481455,-070.877823
25,009,203100,4,1147,+42.486822,-070.868943
25,009,203100,5,989,+42.485947,-070.880066
25,009,203100,6,707,+42.482728,-070.886710
25,009,203100,7,730,+42.486597,-070.889135
25,009,203100,8,926,+42.490322,-070.884686
25,009,203200,1,780,+42.497188,-070.860165
25,009,203200,2,832,+42.497710,-070.867327
25,009,203200,3,1083,+42.501113,-070.873543
25,009,203200,4,1973,+42.494621,-070.850866
25,009,203200,5,0,+42.512425,-070.814620
25,009,203301,1,761,+42.500301,-070.852568
25,009,203301,2,1997,+42.505779,-070.861872
25,009,203301,3,578,+42.502195,-070.856702
25,009,203301,4,762,+42.510149,-070.866427
25,009,203302,1,1268,+42.507546,-070.847885
25,009,203302,2,870,+42.504863,-070.850290
25,009,203302,3,1236,+42.511547,-070.852559
25,009,203302,4,1069,+42.516715,-070.859225
25,009,204101,1,1148,+42.506202,-070.888694
25,009,204101,2,1675,+42.502353,-070.891771
25,009,204101,3,1244,+42.508814,-070.894147
25,009,204101,4,597,+42.510906,-070.889339
25,009,204102,1,3457,+42.497223,-070.896670
25,009,204102,2,2251,+42.487473,-070.903494
25,009,204200,1,1246,+42.513694,-070.891662
25,009,204200,2,812,+42.516771,-070.894432
25,009,204200,3,1323,+42.518244,-070.897981
25,009,204200,4,822,+42.512271,-070.894053
25,009,204200,5,1033,+42.517888,-070.901865
25,009,204300,1,1408,+42.521376,-070.889142
25,009,204300,2,1475,+42.515995,-070.889843
25,009,204300,3,1193,+42.517832,-070.891220
25,009,204400,1,1135,+42.524112,-070.884640
25,009,204400,2,696,+42.524946,-070.889188
25,009,204400,3,910,+42.527029,-070.886613
25,009,204400,4,748,+42.532527,-070.871282
25,009,204500,1,1290,+42.531546,-070.888834
25,009,204500,2,1332,+42.525348,-070.893688
25,009,204500,3,915,+42.521744,-070.900320
25,009,204600,1,1211,+42.531699,-070.904025
25,009,204600,2,1335,+42.526149,-070.909445
25,009,204600,3,791,+42.529666,-070.899520
25,009,204600,4,1116,+42.526194,-070.903800
25,009,204600,5,916,+42.529417,-070.908273
25,009,204701,1,1014,+42.502378,-070.933054
25,009,204701,2,1352,+42.500351,-070.922174
25,009,204701,3,1775,+42.513169,-070.906109
25,009,204701,4,2044,+42.500977,-070.910187
25,009,204702,1,1082,+42.520302,-070.909365
25,009,204702,2,915,+42.520085,-070.918359
25,009,204702,3,1125,+42.518511,-070.913191
25,009,204702,4,3086,+42.512387,-070.917329
25,009,205100,1,1434,+42.485401,-070.936106
25,009,205100,2,1275,+42.480329,-070.939348
25,009,205100,3,1074,+42.482852,-070.942938
25,009,205100,4,1653,+42.490774,-070.945137
25,009,205100,5,692,+42.485725,-070.948108
25,009,205200,1,869,+42.484537,-070.955773
25,009,205200,2,805,+42.480155,-070.950840
25,009,205200,3,1607,+42.478709,-070.945872
25,009,205200,4,1603,+42.475677,-070.950400
25,009,205200,5,1041,+42.481291,-070.958699
25,009,205300,1,1674,+42.492827,-070.958042
25,009,205300,2,1054,+42.488779,-070.959193
25,009,205300,3,965,+42.494397,-070.968340
25,009,205300,4,1114,+42.483501,-070.967369
25,009,205400,1,1677,+42.504818,-070.988644
25,009,205400,2,1645,+42.502252,-070.976453
25,009,205400,3,1552,+42.496252,-070.976073
25,009,205500,1,2391,+42.472122,-070.963274
25,009,205500,2,3109,+42.470735,-070.954863
25,009,205600,1,1237,+42.468153,-070.981406
25,009,205600,2,1090,+42.465718,-070.990003
25,009,205600,3,1400,+42.471061,-070.988930
25,009,205600,4,695,+42.473963,-070.984437
25,009,205700,1,804,+42.473245,-070.973095
25,009,205700,2,1060,+42.466851,-070.977853
25,009,205700,3,1171,+42.462818,-070.977263
25,009,205700,4,903,+42.462160,-070.981299
25,009,205700,5,1134,+42.460242,-070.982605
25,009,205800,1,1124,+42.462784,-070.970716
25,009,205800,2,1220,+42.459793,-070.970831
25,009,205800,3,1381,+42.457561,-070.975096
25,009,205900,1,1952,+42.469549,-070.964940
25,009,205900,2,1398,+42.467975,-070.968397
25,009,205900,3,1448,+42.466943,-070.972421
25,009,206000,1,1630,+42.466683,-070.960431
25,009,206000,2,2074,+42.465096,-070.963451
25,009,206100,1,1998,+42.465917,-070.953115
25,009,206100,2,2201,+42.465955,-070.957646
25,009,206200,1,1352,+42.471933,-070.946313
25,009,206200,2,2507,+42.468878,-070.951169
25,009,206200,3,2020,+42.469098,-070.947899
25,009,206300,1,1220,+42.471178,-070.940972
25,009,206300,2,1137,+42.473857,-070.944107
25,009,206300,3,1018,+42.472462,-070.938095
25,009,206300,4,839,+42.477054,-070.940603
25,009,206400,1,1228,+42.473763,-070.934674
25,009,206400,2,1979,+42.479860,-070.931098
25,009,206400,3,1275,+42.475723,-070.931839
25,009,206400,4,1578,+42.477483,-070.936496
25,009,206500,1,1091,+42.472448,-070.928752
25,009,206500,2,1473,+42.471754,-070.932649
25,009,206500,3,1183,+42.468961,-070.936036
25,009,206600,1,1001,+42.470102,-070.927697
25,009,206600,2,869,+42.467512,-070.924400
25,009,206600,3,1367,+42.465071,-070.928710
25,009,206600,4,1879,+42.467312,-070.929823
25,009,206700,1,1547,+42.465804,-070.935624
25,009,206700,2,858,+42.460721,-070.933464
25,009,206700,3,836,+42.463559,-070.931967
25,009,206700,4,1323,+42.463409,-070.936949
25,009,206800,1,1982,+42.468265,-070.941175
25,009,206800,2,2443,+42.465069,-070.946212
25,009,206900,1,1006,+42.462738,-070.941270
25,009,206900,2,1380,+42.459000,-070.937235
25,009,206900,3,1809,+42.460134,-070.941559
25,009,206900,4,800,+42.461860,-070.938717
25,009,207000,1,966,+42.461681,-070.953029
25,009,207000,2,1323,+42.461796,-070.957544
25,009,207100,1,1581,+42.460689,-070.964954
25,009,207100,2,1176,+42.458880,-070.963768
25,009,207100,3,1050,+42.457782,-070.968742
25,009,207200,1,1443,+42.456419,-070.965153
25,009,207200,2,1560,+42.460254,-070.958711
25,009,208101,1,940,+42.452589,-071.002428
25,009,208101,2,1892,+42.449703,-071.011297
25,009,208101,3,1176,+42.456404,-070.994117
25,009,208101,4,1394,+42.450561,-070.992042
25,009,208102,1,811,+42.454645,-070.987400
25,009,208102,2,963,+42.445771,-071.008877
25,009,208102,3,868,+42.447947,-071.001973
25,009,208102,4,900,+42.446045,-070.994543
25,009,208200,1,1276,+42.460483,-071.003787
25,009,208200,2,937,+42.456253,-071.009347
25,009,208200,3,2019,+42.460836,-071.015735
25,009,208200,4,1298,+42.453268,-071.019334
25,009,208301,1,1891,+42.469733,-071.015501
25,009,208301,2,787,+42.479779,-071.014051
25,009,208302,1,1201,+42.489546,-071.009811
25,009,208302,2,2443,+42.468378,-070.997402
25,009,208302,3,1341,+42.474130,-071.006152
25,009,208401,1,1320,+42.473635,-071.028587
25,009,208401,2,1648,+42.492739,-071.028443
25,009,208402,1,1321,+42.476225,-071.045147
25,009,208402,2,2193,+42.464208,-071.034207
25,009,209100,1,1417,+42.524597,-071.014664
25,009,209100,2,703,+42.514850,-070.999503
25,009,209100,3,1745,+42.520999,-071.025682
25,009,209100,4,1082,+42.529681,-071.029788
25,009,209100,5,2229,+42.512889,-071.019387
25,009,209200,1,1249,+42.545547,-071.034416
25,009,209200,2,1379,+42.538087,-071.042355
25,009,209200,3,1449,+42.547579,-071.053339
25,009,209200,4,1747,+42.547119,-071.059625
25,009,210100,1,2633,+42.554206,-070.989982
25,009,210100,2,1417,+42.561458,-071.015524
25,009,210100,3,1510,+42.556155,-071.017480
25,009,210100,4,1320,+42.559132,-071.029142
25,009,210200,1,1374,+42.542347,-070.994031
25,009,210200,2,1823,+42.537374,-071.003397
25,009,210200,3,2111,+42.546738,-071.020332
25,009,210301,1,2968,+42.548473,-070.975856
25,009,210301,2,2208,+42.544098,-070.963734
25,009,210302,1,1066,+42.525525,-070.985356
25,009,210302,2,2004,+42.535695,-070.967728
25,009,210302,3,0,+42.540310,-070.944728
25,009,210302,4,1848,+42.544130,-070.948470
25,009,210401,1,2054,+42.535668,-070.939202
25,009,210401,2,1181,+42.539992,-070.930586
25,009,210402,1,2442,+42.528548,-070.939516
25,009,210402,2,1691,+42.523057,-070.967272
25,009,210500,1,1232,+42.515638,-070.952023
25,009,210500,2,2532,+42.511231,-070.956008
25,009,210500,3,1824,+42.504747,-070.965289
25,009,210500,4,1358,+42.512188,-070.969754
25,009,210600,1,1809,+42.517310,-070.935629
25,009,210600,2,2615,+42.506002,-070.946801
25,009,210700,1,1326,+42.521517,-070.922350
25,009,210700,2,1062,+42.524478,-070.927304
25,009,210700,3,1271,+42.520141,-070.928986
25,009,210700,4,787,+42.517923,-070.925266
25,009,210800,1,1338,+42.527793,-070.919323
25,009,210800,2,1327,+42.527052,-070.924300
25,009,210800,3,1026,+42.530409,-070.928827
25,009,210800,4,1260,+42.529529,-070.932233
25,009,210900,1,1270,+42.533007,-070.916375
25,009,210900,2,940,+42.538312,-070.921566
25,009,210900,3,1854,+42.533176,-070.921453
25,009,211100,1,951,+42.548754,-070.919007
25,009,211100,2,921,+42.551306,-070.927272
25,009,211100,3,2161,+42.560609,-070.915746
25,009,211201,1,1120,+42.563494,-070.930824
25,009,211201,2,1485,+42.558441,-070.936069
25,009,211202,1,1778,+42.563185,-070.945875
25,009,211202,2,2052,+42.568236,-070.939294
25,009,211300,1,2137,+42.577434,-070.923422
25,009,211300,2,1557,+42.573580,-070.933864
25,009,211300,3,2132,+42.581305,-070.943919
25,009,211300,4,1090,+42.590139,-070.933966
25,009,211401,1,1961,+42.580433,-070.975977
25,009,211401,2,1319,+42.570548,-070.985201
25,009,211401,3,981,+42.589366,-070.970674
25,009,211402,1,1286,+42.593931,-070.951356
25,009,211402,2,1857,+42.556316,-070.960330
25,009,211402,3,2185,+42.563048,-070.955967
25,009,211402,4,1114,+42.572798,-070.955335
25,009,212101,1,1520,+42.618511,-071.025281
25,009,212101,2,2126,+42.599883,-070.981422
25,009,212101,3,1401,+42.600590,-070.998590
25,009,212102,1,2453,+42.599520,-071.025971
25,009,212102,2,2279,+42.577652,-071.014581
25,009,213100,1,1759,+42.678107,-070.983543
25,009,213100,2,772,+42.654599,-070.971398
25,009,213100,3,1540,+42.648958,-071.000716
25,009,213100,4,1821,+42.711211,-071.056355
25,009,213100,5,2311,+42.683809,-071.016995
25,009,214100,1,1675,+42.645136,-070.928283
25,009,214100,2,1648,+42.635297,-070.955320
25,009,214100,3,2263,+42.651695,-070.951729
25,009,214100,4,983,+42.616025,-070.963146
25,009,215101,1,2073,+42.614283,-070.825105
25,009,215101,2,1169,+42.630348,-070.845091
25,009,215101,3,892,+42.611842,-070.860969
25,009,215101,4,488,+42.609687,-070.843824
25,009,215102,1,609,+42.626145,-070.894187
25,009,215102,2,767,+42.617560,-070.882011
25,009,215102,3,900,+42.630282,-070.877547
25,009,215102,4,663,+42.612670,-070.878089
25,009,216100,1,1048,+42.604638,-070.885389
25,009,216100,2,1854,+42.604266,-070.912643
25,009,216100,3,2077,+42.592560,-070.831742
25,009,217101,1,2631,+42.582705,-070.871445
25,009,217101,2,2166,+42.569139,-070.871097
25,009,217102,1,904,+42.576820,-070.902014
25,009,217102,2,2125,+42.579385,-070.889077
25,009,217201,1,1055,+42.570816,-070.899021
25,009,217201,2,3182,+42.559556,-070.900149
25,009,217202,1,991,+42.554200,-070.892675
25,009,217202,2,809,+42.548259,-070.897963
25,009,217202,3,678,+42.547428,-070.892793
25,009,217202,4,1108,+42.550378,-070.906657
25,009,217300,1,1097,+42.558226,-070.883818
25,009,217300,2,1063,+42.566982,-070.889548
25,009,217300,3,1473,+42.554564,-070.880894
25,009,217300,4,683,+42.563951,-070.882629
25,009,217300,5,965,+42.560810,-070.879187
25,009,217401,1,821,+42.550860,-070.881101
25,009,217401,2,857,+42.548747,-070.881769
25,009,217401,3,745,+42.546350,-070.881962
25,009,217402,1,645,+42.543470,-070.888204
25,009,217402,2,1455,+42.544044,-070.884669
25,009,217402,3,1309,+42.542684,-070.880605
25,009,217500,1,972,+42.551801,-070.863194
25,009,217500,2,1000,+42.552356,-070.868754
